x y width height conf
0.7756562232971191 0.6756389141082764 0.024652183055877686 0.02300339937210083 0.4259566068649292
0.5339158773422241 0.9488924145698547 0.02024000883102417 0.019328713417053223 0.40956392884254456
0.8043338060379028 0.6007570028305054 0.03467482328414917 0.0302698016166687 0.3273175358772278
0.5762634873390198 0.984004020690918 0.023029804229736328 0.02098846435546875 0.3231540620326996
0.7292616963386536 0.9382354617118835 0.02584993839263916 0.026103973388671875 0.26784762740135193
0.5344778299331665 0.9489568471908569 0.025183260440826416 0.023071706295013428 0.23636162281036377
0.49088507890701294 0.7454760074615479 0.01815319061279297 0.018510639667510986 0.21798840165138245
0.6274464726448059 0.7877791523933411 0.036254286766052246 0.025551438331604004 0.2170829474925995
0.6062417030334473 0.5883330702781677 0.0198819637298584 0.019886136054992676 0.17837531864643097
0.5762723684310913 0.9845555424690247 0.027762949466705322 0.02632296085357666 0.17631462216377258
0.6526622772216797 0.8436917066574097 0.016899704933166504 0.015417516231536865 0.16997957229614258
0.7760568261146545 0.8690193891525269 0.014206528663635254 0.013690531253814697 0.16307011246681213
0.30307576060295105 0.30426347255706787 0.02012944221496582 0.020459264516830444 0.16304214298725128
0.6054283976554871 0.5359904170036316 0.01667654514312744 0.015155196189880371 0.15776126086711884
0.30269497632980347 0.3042758107185364 0.026162713766098022 0.027575582265853882 0.15760424733161926
0.7719510793685913 0.759994626045227 0.024143993854522705 0.02311176061630249 0.13708031177520752
0.6339908838272095 0.9276803135871887 0.022155344486236572 0.020722389221191406 0.13078905642032623
0.733965277671814 0.8317447900772095 0.029135525226593018 0.028390109539031982 0.1261577159166336
0.7756451964378357 0.676437497138977 0.03048551082611084 0.027177393436431885 0.12192022800445557
0.48995324969291687 0.7455328702926636 0.02212601900100708 0.02198106050491333 0.10843677073717117
0.6524060964584351 0.8438851833343506 0.022075653076171875 0.020150363445281982 0.10535567253828049
0.6294070482254028 0.7887371778488159 0.046548664569854736 0.03067535161972046 0.0984058678150177
0.6335673332214355 0.9277139902114868 0.02925950288772583 0.026476681232452393 0.09838201105594635
0.730985164642334 0.9387985467910767 0.031929612159729004 0.030460357666015625 0.0973273366689682
0.9710655212402344 0.7019341588020325 0.016361236572265625 0.016562581062316895 0.0931914672255516
0.8832718133926392 0.7133523225784302 0.020998775959014893 0.022661983966827393 0.08663690090179443
0.605280876159668 0.5364058017730713 0.019829511642456055 0.01921004056930542 0.0727565735578537
0.7300664186477661 0.8341038227081299 0.036498069763183594 0.0351904034614563 0.0665709376335144
0.8156030774116516 0.5695626735687256 0.024669647216796875 0.021116435527801514 0.06339029222726822
0.8128626346588135 0.5683203935623169 0.030021846294403076 0.02546936273574829 0.06156224012374878
0.5324326753616333 0.9491909146308899 0.03106158971786499 0.02941739559173584 0.06130637973546982
0.8040168881416321 0.6026079058647156 0.039952874183654785 0.03882408142089844 0.05742623656988144
0.7900646924972534 0.7087776064872742 0.01804107427597046 0.01864910125732422 0.053966209292411804
0.9704912900924683 0.7016979455947876 0.019446194171905518 0.020069658756256104 0.04782269522547722
0.7741323709487915 0.7098699808120728 0.022720754146575928 0.022401034832000732 0.04708123207092285
0.6032902002334595 0.8912069797515869 0.016516029834747314 0.015120327472686768 0.04573656991124153
0.6074453592300415 0.5883925557136536 0.026851356029510498 0.02465832233428955 0.045493319630622864
0.7184736728668213 0.8553628921508789 0.017776966094970703 0.014994382858276367 0.04474011808633804
0.6318638324737549 0.6539835929870605 0.020142734050750732 0.017911195755004883 0.04123266786336899
0.8328704833984375 0.6917431950569153 0.018728971481323242 0.01856863498687744 0.039888378232717514
0.6326333284378052 0.9278790950775146 0.03368455171585083 0.02774125337600708 0.03746265918016434
0.5140134692192078 0.8178572654724121 0.018195152282714844 0.01784670352935791 0.035851165652275085
0.3048945665359497 0.3044365346431732 0.033023446798324585 0.030888140201568604 0.035642869770526886
0.7813571691513062 0.7086676359176636 0.03127402067184448 0.021636545658111572 0.03399499133229256
0.5136672258377075 0.4338582754135132 0.019238173961639404 0.017742544412612915 0.03194388747215271
0.6037896871566772 0.5361511707305908 0.026557505130767822 0.02255326509475708 0.03134923800826073
0.7766563892364502 0.8320357203483582 0.027371585369110107 0.026575088500976562 0.031198998913168907
0.6010276079177856 0.6946782469749451 0.0259513258934021 0.023830533027648926 0.030800407752394676
0.7700222730636597 0.7604721784591675 0.034207165241241455 0.03022843599319458 0.030727509409189224
0.5967646837234497 0.7617092132568359 0.02293342351913452 0.02105027437210083 0.030260449275374413
0.8852192163467407 0.7079563736915588 0.02452850341796875 0.03493058681488037 0.029378212988376617
0.7727832198143005 0.6754465103149414 0.03884601593017578 0.03259921073913574 0.028136594220995903
0.6311161518096924 0.6542340517044067 0.026190578937530518 0.024161338806152344 0.02667541243135929
0.6041178703308105 0.8907241821289062 0.022196173667907715 0.01989424228668213 0.02612242102622986
0.3600776195526123 0.230977863073349 0.020377308130264282 0.0197363942861557 0.025324108079075813
0.727126955986023 0.8219588994979858 0.038837730884552 0.027298390865325928 0.02485748939216137
0.7239238023757935 0.8550260663032532 0.027145206928253174 0.0199127197265625 0.02263478934764862
0.5081685781478882 0.8916347026824951 0.014636695384979248 0.014275729656219482 0.02060817927122116
0.11351630091667175 0.8051754236221313 0.022265054285526276 0.021263837814331055 0.020100347697734833
0.6529620289802551 0.8437427282333374 0.028159022331237793 0.02811962366104126 0.019967004656791687
0.6040418148040771 0.6915919780731201 0.030492663383483887 0.027566134929656982 0.019966797903180122
0.886997401714325 0.7035197019577026 0.022916436195373535 0.03664439916610718 0.01917189545929432
0.9680241346359253 0.7013451457023621 0.027257144451141357 0.023956894874572754 0.018873244524002075
0.575850784778595 0.9826313257217407 0.03482818603515625 0.03123706579208374 0.01756972074508667
0.7700116038322449 0.7556647062301636 0.0314946174621582 0.03333693742752075 0.016897358000278473
0.756077229976654 0.7343119382858276 0.020206570625305176 0.016988933086395264 0.016298852860927582
0.7778530120849609 0.7104519605636597 0.03308606147766113 0.023965656757354736 0.01595751941204071
0.7889713048934937 0.7099632024765015 0.022484958171844482 0.02233022451400757 0.015665825456380844
0.6007380485534668 0.695663332939148 0.03072965145111084 0.029208481311798096 0.015091958455741405
0.7946361303329468 0.5241929888725281 0.02234894037246704 0.02139580249786377 0.014879241585731506
0.8387635946273804 0.5614465475082397 0.01592332124710083 0.017581164836883545 0.014838652685284615
0.7304877042770386 0.9397366642951965 0.038259029388427734 0.037612318992614746 0.014810072258114815
0.571003258228302 0.9869604110717773 0.03560292720794678 0.023282408714294434 0.01403954066336155
0.8099571466445923 0.5912057757377625 0.04121696949005127 0.053466200828552246 0.012511873617768288
0.6267353296279907 0.5684487223625183 0.01686638593673706 0.015624642372131348 0.011745983734726906
0.7593638300895691 0.7374127507209778 0.021502137184143066 0.02126443386077881 0.011713239364326
0.6258618831634521 0.8490879535675049 0.022466421127319336 0.02351778745651245 0.01160369347780943
0.7963783740997314 0.5236452221870422 0.029085934162139893 0.0272064208984375 0.010742148384451866
0.7766158580780029 0.6796493530273438 0.034414589405059814 0.036051392555236816 0.010659770108759403
0.6805552244186401 0.81922447681427 0.028940975666046143 0.02892589569091797 0.010307545773684978
0.9706204533576965 0.7023501992225647 0.022588372230529785 0.025429606437683105 0.010185240767896175
0.6068072319030762 0.536210834980011 0.02736508846282959 0.02321016788482666 0.010184135288000107
0.7520558834075928 0.7963988780975342 0.01562422513961792 0.014241397380828857 0.009886331856250763
0.49075061082839966 0.7439510226249695 0.024790555238723755 0.028081893920898438 0.009882030077278614
0.7025212645530701 0.6950104236602783 0.029147624969482422 0.027041256427764893 0.009873243048787117
0.7191846370697021 0.8560841083526611 0.02182161808013916 0.01787644624710083 0.009806857444345951
0.7912924289703369 0.7843291163444519 0.02637559175491333 0.022944331169128418 0.009801756590604782
0.7898776531219482 0.7356330752372742 0.017706215381622314 0.016956329345703125 0.00968592893332243
0.5079476237297058 0.8912814855575562 0.01810741424560547 0.017178714275360107 0.009639956057071686
0.3047028183937073 0.30476856231689453 0.03389880061149597 0.03338921070098877 0.00937755685299635
0.7026083469390869 0.6928973197937012 0.02510148286819458 0.020638465881347656 0.009363031014800072
0.011699547059834003 0.43541085720062256 0.022407976910471916 0.026900678873062134 0.009198938496410847
0.6037074327468872 0.8907592296600342 0.026038646697998047 0.02435988187789917 0.00917472317814827
0.3839986324310303 0.2567591965198517 0.019855976104736328 0.01746922731399536 0.009119310416281223
0.7097800374031067 0.7012687921524048 0.026168227195739746 0.025302469730377197 0.009006991051137447
0.6344399452209473 0.6500802040100098 0.028243720531463623 0.028415918350219727 0.008785460144281387
0.7904007434844971 0.793217122554779 0.023935437202453613 0.027405261993408203 0.008767331950366497
0.757799506187439 0.8581676483154297 0.014555931091308594 0.013512372970581055 0.008760004304349422
0.011259411461651325 0.43510740995407104 0.021370748057961464 0.025059491395950317 0.008314928971230984
0.5933184623718262 0.7638400793075562 0.029815316200256348 0.026229679584503174 0.007710868027061224
0.7574670314788818 0.7351267337799072 0.01732558012008667 0.01612454652786255 0.00764160230755806
0.7849676012992859 0.784230649471283 0.03356742858886719 0.023801684379577637 0.007559519726783037
0.7897794246673584 0.8016098141670227 0.0169103741645813 0.014412283897399902 0.007162582129240036
