x y width height conf
0.8558080196380615 0.7078112363815308 0.025866329669952393 0.02615267038345337 0.5456193089485168
0.9888900518417358 0.6308630108833313 0.021770894527435303 0.022488117218017578 0.47337809205055237
0.8146300315856934 0.6928377151489258 0.04828166961669922 0.0427435040473938 0.4624936580657959
0.3503120541572571 0.3139553666114807 0.03188315033912659 0.027894973754882812 0.4085650146007538
0.5554698705673218 0.725297212600708 0.03582555055618286 0.0302923321723938 0.37364593148231506
0.5202504396438599 0.2536952495574951 0.041058123111724854 0.03866177797317505 0.3641150891780853
0.39116227626800537 0.6569035053253174 0.03217974305152893 0.031022250652313232 0.34488770365715027
0.5183051824569702 0.7359410524368286 0.025721609592437744 0.02556610107421875 0.3405798375606537
0.7238910794258118 0.38294053077697754 0.019102096557617188 0.018252551555633545 0.3220541775226593
0.5581573247909546 0.26381629705429077 0.03092724084854126 0.027798205614089966 0.30565160512924194
0.8159958720207214 0.7435240745544434 0.028237342834472656 0.02788412570953369 0.3024141192436218
0.2605869472026825 0.21213145554065704 0.018292486667633057 0.017740637063980103 0.2905847728252411
0.7174428105354309 0.7316299676895142 0.03922462463378906 0.03155452013015747 0.28778737783432007
0.6828286647796631 0.19339323043823242 0.0328558087348938 0.027980878949165344 0.2852441072463989
0.8704708218574524 0.5789896249771118 0.021634697914123535 0.02041006088256836 0.28363680839538574
0.7671475410461426 0.6927739977836609 0.028548479080200195 0.02530956268310547 0.2673174738883972
0.6158100366592407 0.5852488279342651 0.030517160892486572 0.0278589129447937 0.26337313652038574
0.8179234266281128 0.6433336734771729 0.030058324337005615 0.02526301145553589 0.2486484795808792
0.9878295063972473 0.6301141977310181 0.02434098720550537 0.028743326663970947 0.24571943283081055
0.8579279184341431 0.7091470956802368 0.030808985233306885 0.03193861246109009 0.24559426307678223
0.44025859236717224 0.2230813205242157 0.03148287534713745 0.025859937071800232 0.24302977323532104
0.6829540729522705 0.7511169910430908 0.03222924470901489 0.02874201536178589 0.24221673607826233
0.6149676442146301 0.2752237915992737 0.04057943820953369 0.03286537528038025 0.24031466245651245
0.6145442128181458 0.2746776342391968 0.04110753536224365 0.03295913338661194 0.23594419658184052
0.75864577293396 0.8547559976577759 0.03381460905075073 0.0288885235786438 0.2305094599723816
0.3916919231414795 0.25628596544265747 0.03347653150558472 0.03291530907154083 0.2177370935678482
0.5985236167907715 0.6800620555877686 0.033054351806640625 0.026785194873809814 0.2134360671043396
0.3925706148147583 0.6564934849739075 0.0386081337928772 0.03714025020599365 0.21028952300548553
0.26404619216918945 0.31257009506225586 0.024822354316711426 0.02479475736618042 0.20909440517425537
0.8591130971908569 0.7329944372177124 0.02127838134765625 0.019581377506256104 0.20891152322292328
0.3769811987876892 0.29599589109420776 0.024167150259017944 0.025335311889648438 0.204667329788208
0.6442351341247559 0.620835542678833 0.03533792495727539 0.030145466327667236 0.2038652002811432
0.7719332575798035 0.3916996419429779 0.028958916664123535 0.027971923351287842 0.20106558501720428
0.6435874104499817 0.6211549043655396 0.03594017028808594 0.030249595642089844 0.1992831826210022
0.8710700869560242 0.5795682668685913 0.02781832218170166 0.02551931142807007 0.18804176151752472
0.2669147551059723 0.26678264141082764 0.03921164572238922 0.036383628845214844 0.18322482705116272
0.7244027853012085 0.38340845704078674 0.02687549591064453 0.026559531688690186 0.180928573012352
0.5372933745384216 0.7823843955993652 0.02792060375213623 0.026805996894836426 0.18002422153949738
0.7473316192626953 0.8125202059745789 0.027313947677612305 0.024141311645507812 0.177922785282135
0.6477733850479126 0.6545505523681641 0.029908597469329834 0.024567902088165283 0.1757589429616928
0.7660118937492371 0.6926273703575134 0.03662216663360596 0.03191673755645752 0.17571307718753815
0.6343621015548706 0.8908225893974304 0.03837698698043823 0.03244054317474365 0.16919176280498505
0.26721298694610596 0.26646503806114197 0.037542909383773804 0.034345805644989014 0.16031531989574432
0.6795295476913452 0.8272225856781006 0.032760441303253174 0.028385937213897705 0.156031534075737
0.530982494354248 0.19513879716396332 0.027989625930786133 0.025574952363967896 0.15435552597045898
0.2994125783443451 0.22330746054649353 0.02830982208251953 0.027470216155052185 0.1497345119714737
0.6792523264884949 0.826440691947937 0.027091026306152344 0.024377048015594482 0.1426634043455124
0.35339832305908203 0.3150147795677185 0.04032862186431885 0.032838791608810425 0.1384504735469818
0.35134536027908325 0.24381741881370544 0.0375998318195343 0.03517192602157593 0.13363952934741974
0.6793396472930908 0.8268181085586548 0.028317689895629883 0.026120007038116455 0.12282727658748627
0.814726710319519 0.6891967058181763 0.05925983190536499 0.0441703200340271 0.11848889291286469
0.35024458169937134 0.23726509511470795 0.03788146376609802 0.04560938477516174 0.11421672254800797
0.6585613489151001 0.7942475080490112 0.038525402545928955 0.03178328275680542 0.10874564945697784
0.7024916410446167 0.3314923048019409 0.02867180109024048 0.024449914693832397 0.10728275030851364
0.7401864528656006 0.8966977596282959 0.02639472484588623 0.022613346576690674 0.10696785897016525
0.7143083810806274 0.8111050724983215 0.027513086795806885 0.023859024047851562 0.10179831832647324
0.6797881126403809 0.8277177810668945 0.035616159439086914 0.02945840358734131 0.09775379300117493
0.6802977323532104 0.8269206285476685 0.03612726926803589 0.03041321039199829 0.09365075826644897
0.8102614283561707 0.47834253311157227 0.029487013816833496 0.02674102783203125 0.08922746032476425
0.34817951917648315 0.22187478840351105 0.026838570833206177 0.018880367279052734 0.08858008682727814
0.6341736316680908 0.89019775390625 0.04437905550003052 0.03574109077453613 0.08845662325620651
0.8592941761016846 0.7337073683738708 0.026473820209503174 0.025899291038513184 0.08742724359035492
0.8193991780281067 0.6425125002861023 0.03705441951751709 0.030808448791503906 0.08497631549835205
0.8103020191192627 0.47852152585983276 0.0226324200630188 0.021296590566635132 0.08187287300825119
0.4594579339027405 0.2503812909126282 0.028700560331344604 0.02363869547843933 0.08144699037075043
0.772287130355835 0.3922485113143921 0.036690354347229004 0.033034563064575195 0.08134594559669495
0.5535589456558228 0.6920307874679565 0.03411722183227539 0.02534008026123047 0.07800494879484177
0.5692246556282043 0.7935018539428711 0.040030598640441895 0.04231232404708862 0.0760931447148323
0.6613571047782898 0.4229945242404938 0.02555692195892334 0.023176968097686768 0.07454051077365875
0.6156947612762451 0.5851417183876038 0.038691699504852295 0.03762960433959961 0.0699385553598404
0.7398183941841125 0.8972543478012085 0.03138542175292969 0.0271759033203125 0.06861308962106705
0.8704102039337158 0.5804086923599243 0.03311651945114136 0.03220599889755249 0.06783498078584671
