x y width height conf
0.32724153995513916 0.716230571269989 0.036471933126449585 0.03220045566558838 0.5478460788726807
0.39862412214279175 0.7222467660903931 0.026221543550491333 0.022437572479248047 0.4614957273006439
0.32217732071876526 0.8344234228134155 0.026458740234375 0.023340225219726562 0.44151121377944946
0.42642176151275635 0.7549813985824585 0.025476843118667603 0.02246910333633423 0.4128645360469818
0.30206865072250366 0.9816462993621826 0.022823721170425415 0.019749462604522705 0.3501804769039154
0.5058060884475708 0.35611581802368164 0.032868891954422 0.027754157781600952 0.3405516743659973
0.27607083320617676 0.42402273416519165 0.014866232872009277 0.014364242553710938 0.33532044291496277
0.33191585540771484 0.8773334622383118 0.024520546197891235 0.025028586387634277 0.3228892982006073
0.5750664472579956 0.3066457509994507 0.02758997678756714 0.027374178171157837 0.3031002879142761
0.2850286066532135 0.9280837774276733 0.03352326154708862 0.029469668865203857 0.2936873137950897
0.3275212049484253 0.7189960479736328 0.04289016127586365 0.04255545139312744 0.27985596656799316
0.5058490037918091 0.3559480309486389 0.027266472578048706 0.02286490797996521 0.2741261422634125
0.47654199600219727 0.2741039991378784 0.03143441677093506 0.028287500143051147 0.27371466159820557
0.2761896550655365 0.42425838112831116 0.018593132495880127 0.01747894287109375 0.26898980140686035
0.6695387363433838 0.3706447184085846 0.023766696453094482 0.023889541625976562 0.26847919821739197
0.605753481388092 0.3111332058906555 0.027263998985290527 0.03274086117744446 0.26794955134391785
0.3010287880897522 0.8662422895431519 0.02812078595161438 0.026903927326202393 0.263685941696167
0.7058881521224976 0.36410221457481384 0.02141052484512329 0.021373093128204346 0.25455448031425476
0.3519040644168854 0.7438249588012695 0.029951870441436768 0.02674323320388794 0.24356529116630554
0.3001222610473633 0.8654050827026367 0.028917163610458374 0.029019951820373535 0.22938169538974762
0.29967063665390015 0.7438331842422485 0.03029671311378479 0.02923053503036499 0.22752247750759125
0.31566017866134644 0.9222348928451538 0.019076615571975708 0.01849311590194702 0.22108978033065796
0.383024126291275 0.7818281054496765 0.029904067516326904 0.025760293006896973 0.21620653569698334
0.2254829853773117 0.9011232256889343 0.02527371048927307 0.022301077842712402 0.2075893133878708
0.4262431263923645 0.7553458213806152 0.030010700225830078 0.028247594833374023 0.19737625122070312
0.2809295654296875 0.8981792330741882 0.022932201623916626 0.020595192909240723 0.19050318002700806
0.5722659826278687 0.9767194986343384 0.02253502607345581 0.02269190549850464 0.18504908680915833
0.5722545385360718 0.9766855239868164 0.02302485704421997 0.023942947387695312 0.17963255941867828
0.3606361448764801 0.8214756846427917 0.024432241916656494 0.020728111267089844 0.17115560173988342
0.668463945388794 0.37106552720069885 0.03204631805419922 0.02985018491744995 0.1692970097064972
0.2700541615486145 0.830876350402832 0.021988600492477417 0.020883798599243164 0.16029144823551178
0.574519157409668 0.3058682382106781 0.034282803535461426 0.03339606523513794 0.14053206145763397
0.3019337058067322 0.9831712245941162 0.028983980417251587 0.027198612689971924 0.13474439084529877
0.37072309851646423 0.9885490536689758 0.015140056610107422 0.015154838562011719 0.12196878343820572
0.6816474199295044 0.21909776329994202 0.015537083148956299 0.015514329075813293 0.12121741473674774
0.7052712440490723 0.3647269606590271 0.02995753288269043 0.02913227677345276 0.11337346583604813
0.6812971830368042 0.21898432075977325 0.020908355712890625 0.01999703049659729 0.10958833247423172
